ServiceNo,Operator,Direction,StopSequence,BusStopCode,Distance,WD_FirstBus,WD_LastBus,SAT_FirstBus,SAT_LastBus,SUN_FirstBus,SUN_LastBus,RoadName,Description,Latitude,Longitude
189,TTS,1,27,43591,14.5,0619,2353,0626,2353,0626,2353,Bt Batok East Ave 6,Opp Bt View Sec Sch,1.3447586640008,103.7521198162659
189,TTS,1,28,43511,14.9,0620,2354,0627,2354,0627,2354,Bt Batok East Ave 6,Bt Batok Swim Cplx,1.34497394208663,103.74849870531534
189,TTS,1,29,43381,15.3,0622,2356,0629,2356,0629,2356,Bt Batok Ave 1,Blk 102,1.34696555762849,103.7476604907514
189,TTS,1,30,43709,15.9,0624,2358,0631,2358,0631,2358,Bt Batok Ctrl,Blk 644,1.3486867689202,103.75207088829217
189,TTS,1,31,43009,16.3,0627,2400,0633,2400,0634,2400,Bt Batok Ctrl,Bt Batok Int,1.34999354306126,103.75106190953444
189A,TTS,1,1,43009,0.0,0704,0854,2330,0110,2330,0110,Bt Batok Ctrl,Bt Batok Int,1.34999354306126,103.75106190953444
189A,TTS,1,2,43701,0.5,0707,0857,2332,0112,2333,0113,Bt Batok Ctrl,Blk 225,1.34847060052694,103.75201666213025
189A,TTS,1,3,43389,1.0,0709,0859,2333,0113,2334,0114,Bt Batok Ave 1,Opp Blk 102,1.34760499094973,103.74834299093746
189A,TTS,1,4,43519,1.4,0710,0900,2334,0114,2335,0115,Bt Batok East Ave 6,Opp Bt Batok Swim Cplx,1.34527424103226,103.74835776931135
189A,TTS,1,5,43599,1.8,0712,0902,2335,0115,2336,0116,Bt Batok East Ave 6,Bt View Sec Sch,1.34513161798285,103.75190146961904
189A,TTS,1,6,43509,2.2,0714,0904,2337,0117,2338,0118,Bt Batok St 23,Blk 291E,1.34359093090915,103.75436398130816
189A,TTS,1,7,43219,2.5,0715,0905,2338,0118,2339,0119,Bt Batok St 23,Opp Sbst Bt Batok Depot,1.3413740257309,103.75446757134856
189A,TTS,1,8,43319,2.9,0717,0907,2339,0119,2340,0120,Bt Batok St 23,Opp Midview Bldg,1.33972179277053,103.7574111060431
19,SBST,1,1,75009,0.0,0530,2015,0530,2015,0530,2015,Tampines Ctrl 1,Tampines Int,1.35407552367477,103.94339098473914
19,SBST,1,2,76191,0.5,0533,2018,0533,2018,0532,2018,Tampines Ave 7,BLK 401,1.3569438864901,103.94477445426702
19,SBST,1,3,76201,0.9,0534,2019,0534,2020,0534,2019,Tampines Ave 7,Blk 423,1.35687499368341,103.9479674220669
19,SBST,1,4,76211,1.2,0536,2021,0536,2023,0535,2021,Tampines Ave 7,Blk 449,1.35674667237884,103.95100259167164
19,SBST,1,5,76221,1.5,0538,2023,0538,2025,0537,2023,Tampines Ave 7,TAMPINES EAST STN EXIT A,1.3563896244901,103.95390226733991
19,SBST,1,6,76231,1.9,0540,2025,0540,2027,0539,2025,Tampines Ave 7,Opp Blk 390,1.35666908955685,103.95736200626966
19,SBST,1,7,76241,2.2,0541,2026,0541,2029,0540,2026,Tampines Ave 7,Blk 497D,1.35845802746258,103.9591705812204
19,SBST,1,8,98011,2.8,0543,2028,0543,2031,0541,2028,Loyang Ave,Blk 149A,1.36221388889515,103.96291600002556
19,SBST,1,9,98021,3.2,0545,2030,0544,2032,0542,2029,Loyang Ave,Blk 275,1.36473730490409,103.96537675659532
19,SBST,1,10,98031,3.6,0546,2031,0545,2033,0543,2030,Loyang Ave,Aft Pasir Ris Dr 3,1.36722636029551,103.96801787240187
19,SBST,1,11,98041,3.9,0548,2033,0546,2034,0544,2031,Loyang Ave,Opp Loyang Valley,1.36905889178012,103.96968330432956
19,SBST,1,12,98231,4.2,0549,2034,0547,2035,0545,2032,Loyang Ave,Loyang Ind Est,1.37118600522884,103.97184133530573
19,SBST,1,13,98051,4.5,0550,2035,0548,2036,0546,2033,Loyang Ave,Bef Loyang Way,1.37300166698251,103.97371333299212
19,SBST,1,14,98061,5.1,0551,2036,0549,2037,0547,2034,Loyang Ave,Opp Engine Test Facility,1.37652810391204,103.977166226331
19,SBST,1,15,98071,5.5,0552,2037,0550,2038,0548,2035,Loyang Ave,Loyang Way/Soxal,1.37965443818622,103.97838930249064
19,SBST,1,16,99011,5.9,0553,2038,0551,2039,0549,2036,Loyang Ave,Bef Sch Of Commando,1.38328110134472,103.97812168830428
19,SBST,1,17,99021,6.3,0554,2039,0552,2040,0550,2037,Loyang Ave,Bef Cranwell Rd,1.38667053181061,103.97916912424074
19,SBST,1,18,99031,6.6,0554,2039,0552,2040,0551,2037,Loyang Ave,Opp Maranatha B-P Ch,1.38790615442763,103.98177807887794
19,SBST,1,19,99041,7.0,0555,2040,0553,2041,0552,2038,Loyang Ave,Aft Changi Golf Course,1.38779999993686,103.9854733333474
19,SBST,1,20,99181,7.3,0556,2041,0554,2042,0553,2039,Telok Paku Rd,Bef S'pore Aviation Ac,1.38775412603923,103.988503099751
19,SBST,1,21,99171,7.9,0558,2043,0556,2044,0554,2041,Nicoll Dr,Changi Beach CP 2,1.39112750002185,103.9910213889211
19,SBST,1,22,99161,8.1,0559,2043,0557,2044,0555,2041,Nicoll Dr,Bef Changi Beach CP 3,1.39026180023806,103.9929566413446
19,SBST,1,23,95071,8.4,0559,2044,0557,2045,0555,2042,Nicoll Dr,Changi Beach CP 4,1.38994660051217,103.99512197669613
19,SBST,1,24,95081,8.7,0600,2045,0558,2046,0556,2043,Nicoll Dr,Changi Beach CP 5,1.38959028129733,103.99761693950214
19,SBST,1,25,95091,9.1,0601,2045,0559,2046,0557,2043,Nicoll Dr,SAF Ferry Ter,1.38721361114033,103.99971361110026
19,SBST,1,26,95131,9.3,0602,2046,0600,2047,0557,2044,Airline Rd,Police Pass Off,1.38525245892982,103.99983438993594
19,SBST,1,27,95141,9.8,0604,2047,0602,2048,0559,2045,Airline Rd,Aft Cargo Bldg D,1.38138618483813,103.99819135664978
19,SBST,1,28,95061,10.2,0605,2048,0603,2049,0600,2046,Airline Rd,Airline Hse,1.37755167138896,103.99653899373014
19,SBST,1,29,95051,10.6,0606,2049,0604,2050,0601,2047,Airline Rd,3rd Cargo Agents,1.37528324353604,103.99619579312592
19,SBST,1,30,95041,11.0,0607,2050,0605,2051,0602,2048,Airport Cargo Rd,CIAS Cargo Ters,1.37265452174649,103.99570041596904
19,SBST,1,31,95039,11.2,0608,2051,0606,2051,0603,2048,Airport Cargo Rd,Airfreight Ter Bldg,1.37218943783154,103.9945787903322
19,SBST,1,32,95049,11.4,0608,2052,0606,2052,0604,2049,Airport Cargo Rd,SATS Cargo Ter,1.37359444402021,103.99443416702756
19,SBST,1,33,95069,12.0,0609,2053,0607,2053,0605,2050,Airline Rd,Opp Airline Hse,1.37789848118317,103.99643160040588
19,SBST,1,34,95149,12.3,0610,2054,0608,2054,0606,2051,Airline Rd,Bef Cargo Bldg D,1.38128155042147,103.99785682775334
19,SBST,1,35,95139,12.8,0612,2055,0609,2055,0607,2052,Airline Rd,Police Pass Off,1.38557240860116,103.99899787539847
19,SBST,1,36,95099,13.2,0613,2056,0610,2056,0608,2053,Nicoll Dr,Opp SAF Ferry Ter,1.38815449129359,103.998786082579
19,SBST,1,37,95089,13.6,0614,2058,0612,2057,0610,2054,Nicoll Dr,Opp Changi Beach CP 5,1.38962166669625,103.9959311110892
19,SBST,1,38,95079,14.0,0615,2059,0613,2058,0611,2055,Nicoll Dr,Opp Changi Beach CP 4,1.39019416668503,103.992520277795
19,SBST,1,39,99189,14.5,0617,2100,0614,2059,0612,2056,Telok Paku Rd,S'pore Aviation Ac,1.3884141666958,103.9897163888532
19,SBST,1,40,99049,14.9,0618,2101,0615,2100,0613,2057,Loyang Ave,Changi Golf Course,1.38749994542049,103.98573364026824
19,SBST,1,41,99039,15.3,0619,2102,0616,2101,0614,2058,Loyang Ave,St. George Chapel,1.38768581439487,103.98202131073424
19,SBST,1,42,99029,15.6,0619,2102,0616,2101,0614,2058,Loyang Ave,Aft Cranwell Rd,1.38664086819653,103.97959306203218
19,SBST,1,43,99019,16.0,0620,2103,0617,2102,0615,2059,Loyang Ave,Aft Sch Of Commando,1.3837089764569,103.9784486076832
19,SBST,1,44,98079,16.6,0621,2104,0618,2103,0616,2100,Loyang Ave,Opp Loyang Way/Soxal,1.37859016739254,103.97870069719524
19,SBST,1,45,98069,17.0,0622,2105,0619,2104,0617,2101,Loyang Ave,Aft Engine Test Facility,1.3757102208247,103.976778734029
19,SBST,1,46,98059,17.4,0622,2106,0620,2104,0618,2102,Loyang Ave,Aft Loyang Way,1.37320003118402,103.97437194693713
19,SBST,1,47,98239,17.7,0623,2106,0620,2105,0618,2102,Loyang Ave,Opp Loyang Ind Est,1.37149806503652,103.97258859531348
19,SBST,1,48,98049,18.0,0623,2107,0621,2105,0619,2103,Loyang Ave,Loyang Valley,1.36955111611083,103.97064054814314
19,SBST,1,49,98039,18.4,0625,2108,0622,2106,0620,2104,Loyang Ave,Bef New Loyang Link,1.3673740332815,103.96847160564306
19,SBST,1,50,98029,18.9,0627,2110,0623,2107,0622,2106,Loyang Ave,Opp Blk 275,1.36438833297951,103.96545638898216
19,SBST,1,51,98019,19.3,0628,2112,0624,2108,0623,2107,Loyang Ave,Opp Blk 149A,1.3622609999684,103.96338699998488
19,SBST,1,52,76249,19.9,0631,2114,0626,2110,0625,2109,Tampines Ave 7,Blk 370,1.35836639849151,103.95947435534286
19,SBST,1,53,76239,20.2,0632,2115,0627,2111,0626,2111,Tampines Ave 7,Blk 390,1.3564927293972,103.95754826481252
19,SBST,1,54,76229,20.6,0635,2118,0629,2113,0628,2113,Tampines Ave 7,OPP TAMPINES EAST STN,1.35614001051089,103.95353851635838
19,SBST,1,55,76219,20.9,0636,2119,0630,2114,0629,2115,Tampines Ave 7,Blk 230E,1.35644168689504,103.95114418566536
19,SBST,1,56,76209,21.3,0638,2121,0631,2115,0630,2116,Tampines Ave 7,Blk 233,1.35660332787929,103.94766913185744
19,SBST,1,57,76199,21.6,0639,2123,0632,2117,0632,2118,Tampines Ave 7,BLK 503,1.35660016333768,103.94535428432116
19,SBST,1,58,75009,21.9,0642,2126,0634,2119,0634,2120,Tampines Ctrl 1,Tampines Int,1.35407552367477,103.94339098473914
190,SMRT,1,1,44009,0.0,0550,2330,0550,2330,0550,2330,Choa Chu Kang Loop,Choa Chu Kang Int,1.38586897797184,103.74578895932125
190,SMRT,1,2,44539,0.6,0552,2331,0551,2331,0551,2331,Choa Chu Kang Ave 4,Lot 1/Choa Chu Kang Stn,1.38463078337388,103.74502387945827
190,SMRT,1,3,44399,1.1,0555,2334,0554,2334,0554,2334,Choa Chu Kang Dr,Opp Blk 210,1.38306278590518,103.74851002579776
190,SMRT,1,4,44299,1.4,0557,2336,0555,2335,0555,2335,Teck Whye Ave,Cck Polyclinic,1.38177250001353,103.75131333302434
190,SMRT,1,5,44289,1.7,0559,2338,0557,2337,0557,2337,Teck Whye Ave,Blk 6,1.38140148022937,103.75380266661918
190,SMRT,1,6,44279,2.1,0600,2339,0558,2338,0559,2338,Teck Whye Ave,Blk 157,1.37910867690077,103.75635459940506
190,SMRT,1,7,44141,2.5,0601,2341,0600,2339,0601,2339,Choa Chu Kang Rd,Phoenix Stn,1.37835602806756,103.75773677895587
190,SMRT,1,8,44251,3.1,0540,2344,0600,2341,0604,2342,Bt Panjang Rd,Bt Panjang Stn/Blk 604,1.38030076722264,103.76231669235112
190,SMRT,1,9,44241,3.5,0541,2345,0601,2342,0605,2343,Bt Panjang Rd,Opp Lompang Rd,1.38117443945082,103.76586096715349
190,SMRT,1,10,44231,4.0,0543,2347,0603,2344,0607,2345,Bt Panjang Rd,Zhenghua Pr Sch,1.37916686797468,103.769334854174
190,SMRT,1,11,44261,4.7,0545,2349,0605,2346,0609,2347,Bt Panjang Rd,Blk 270,1.3760822219899,103.774277778025
190,SMRT,1,14,40239,14.3,0557,2359,0617,2356,0621,2357,Whitley Rd,Aft Tanglin CC,1.322585278,103.8262153
190,SMRT,1,15,40229,14.7,0558,2359,0618,2357,0622,2358,Stevens Rd,Aft Stevens Stn,1.31980673102836,103.82570665178494
190,SMRT,1,16,40219,15.0,0559,2400,0619,2358,0623,2359,Stevens Rd,Bef Met YMCA,1.31703698010115,103.82605954338264
190,SMRT,1,17,40209,15.4,0601,0001,0621,2400,0625,0001,Stevens Rd,NOVOTEL MERCURE @ STEVENS,1.31388805600649,103.82738777802837
190,SMRT,1,18,40199,15.9,0603,0002,0623,0002,0627,0003,Stevens Rd,Aft Balmoral Rd,1.31258333303153,103.83191222199584
190,SMRT,1,19,9219,16.6,0605,0004,0625,0004,0629,0005,Scotts Rd,Far East Plaza,1.30731999685228,103.833160882917
190,SMRT,1,20,9047,17.0,0606,0005,0626,0005,0630,0006,Orchard Rd,Orchard Stn/Tang Plaza,1.30446065207443,103.83294467208566
190,SMRT,1,21,9037,17.5,0608,0007,0627,0006,0632,0007,Orchard Rd,Opp Mandarin Orchard,1.3023400420296,103.83701253388185
190,SMRT,1,22,8138,18.2,0610,0009,0629,0008,0634,0009,Orchard Rd,Concorde Hotel S'pore,1.3004785730821,103.84184700607597
190,SMRT,1,23,8057,18.6,0612,0011,0631,0010,0636,0011,Orchard Rd,Dhoby Ghaut Stn,1.29930997279734,103.84529021429744
190,SMRT,1,24,8069,19.1,0617,0012,0632,0011,0637,0012,Bras Basah Rd,BENCOOLEN STN EXIT B,1.29821382250893,103.84936128375956
190,SMRT,1,25,4159,19.6,0619,0015,0635,0014,0640,0014,Victoria St,Aft Chijmes,1.29489484954945,103.85108138663934
190,SMRT,1,26,4149,19.9,0620,0016,0636,0015,0641,0015,Hill St,Grand Pk City Hall,1.29276132399953,103.84983741344308
190,SMRT,1,27,4229,20.2,0621,0017,0637,0016,0642,0016,Hill St,High St Ctr,1.29044830830726,103.84875123545264
190,SMRT,1,28,4239,20.4,0622,0018,0638,0017,0643,0017,New Bridge Rd,Opp Clarke Quay Stn,1.28882717929599,103.8474938118651
190,SMRT,1,29,5059,20.7,0624,0019,0640,0018,0645,0018,New Bridge Rd,Hong Lim Pk,1.28676420118491,103.84575036447065
190,SMRT,1,30,5049,20.9,0625,0021,0641,0020,0646,0020,New Bridge Rd,Chinatown Stn Exit E,1.28531114761754,103.84455070696784
190,SMRT,1,31,5039,21.3,0628,0023,0644,0022,0649,0022,New Bridge Rd,New Bridge Ctr,1.28293819129834,103.84254276754574
190,SMRT,1,32,5019,21.6,0629,0024,0645,0023,0650,0023,New Bridge Rd,Aft Duxton Plain Pk,1.28118388885484,103.84105000000471
190,SMRT,1,33,10011,22.2,0633,0027,0649,0026,0654,0026,New Bridge Rd,BEF NEIL RD,1.2777380589964,103.83749709165195
190,SMRT,1,34,10041,22.5,0635,0029,0651,0028,0656,0028,Kg Bahru Rd,BEF KAMPONG BAHRU TER,1.27605834770353,103.83519065305671
190,SMRT,1,35,10499,23.1,0640,0033,0656,0032,0701,0032,Spooner Rd,KAMPONG BAHRU TER,1.27585400417691,103.83401000002084
190,SMRT,2,1,10499,0.0,0555,2330,0555,2330,0625,2330,Spooner Rd,KAMPONG BAHRU TER,1.27585400417691,103.83401000002084
190,SMRT,2,2,10049,0.7,0558,2333,0558,2333,0628,2333,Kg Bahru Rd,OPP KAMPONG BAHRU TER,1.27623302424393,103.83483786772156
190,SMRT,2,3,10017,1.1,0600,2335,0600,2335,0630,2335,Eu Tong Sen St,Aft Hosp Dr,1.27832046633393,103.83762574759974
190,SMRT,2,4,5012,1.6,0602,2337,0602,2337,0632,2337,Eu Tong Sen St,Bef Pearl'S Hill Terr,1.28154583300728,103.840877221995
190,SMRT,2,5,5022,2.2,0604,2339,0604,2339,0634,2339,Eu Tong Sen St,Aft Chinatown Stn Exit D,1.28571089865595,103.84437203405348
190,SMRT,2,6,4222,2.7,0607,2342,0607,2342,0637,2342,Eu Tong Sen St,Clarke Quay Stn Exit E,1.28898962180798,103.84708976365567
190,SMRT,2,7,4223,3.0,0608,2343,0607,2343,0638,2343,Hill St,Old Hill St Police Stn,1.29084476137495,103.84857901022669
190,SMRT,2,8,4143,3.4,0610,2344,0609,2345,0639,2344,Hill St,Stamford Ct,1.29411640848293,103.85020606905503
190,SMRT,2,9,4121,3.7,0611,2345,0610,2347,0640,2345,Stamford Rd,SMU,1.29618544092334,103.84958029974612
190,SMRT,2,10,8041,4.0,0613,2347,0611,2349,0642,2347,Orchard Rd,YMCA,1.29811014243867,103.84780636909544
190,SMRT,2,11,8031,4.3,0614,2348,0612,2350,0643,2348,Penang Rd,Dhoby Ghaut Stn Exit B,1.29831153783592,103.8452569595532
190,SMRT,2,12,8111,4.8,0616,2350,0614,2352,0645,2350,Penang Rd,Winsland Hse,1.29986928715834,103.84093746088924
190,SMRT,2,13,8121,5.1,0617,2352,0615,2353,0647,2352,Somerset Rd,Somerset Stn,1.30027569326586,103.83877618459664
190,SMRT,2,16,9011,5.8,0619,2355,0617,2355,0649,2354,Orchard Turn,Opp Ngee Ann City,1.30211335092372,103.83431672376756
190,SMRT,2,17,9023,6.1,0620,2357,0619,2357,0651,2356,Orchard Turn,Opp Orchard Stn/ION,1.30323727330942,103.83254180023424
190,SMRT,2,18,9213,6.8,0622,2359,0620,2359,0653,2358,Scotts Rd,Thong Teck Bldg,1.30783805600034,103.83305083303024
190,SMRT,2,19,40191,7.6,0625,0002,0623,0001,0655,2400,Stevens Rd,Aft Draycott Pk,1.31268555601325,103.8304269440197
190,SMRT,2,20,40201,8.0,0627,0004,0624,0003,0657,0002,Stevens Rd,Chelsea Gdns Condo,1.31358972201496,103.82743055599408
190,SMRT,2,21,40211,8.4,0627,0004,0624,0003,0657,0002,Stevens Rd,Opp Met YMCA,1.31655331624558,103.825862990405
190,SMRT,2,22,40221,8.6,0627,0004,0624,0003,0657,0002,Stevens Rd,Opp Stevens Stn,1.31902531287493,103.82545561296304
190,SMRT,2,23,40231,9.0,0628,0005,0625,0004,0658,0003,Whitley Rd,Raffles Town Club,1.32230868317131,103.82577145824762
190,SMRT,2,26,44269,18.1,0600,0018,0600,0016,0600,0014,Bt Panjang Rd,Blk 223,1.37577833299245,103.77422500002577
190,SMRT,2,27,44239,18.7,0602,0020,0602,0018,0602,0016,Bt Panjang Rd,Opp Zhenghua Pr Sch,1.37846111098819,103.76983083299405
190,SMRT,2,28,44249,19.1,0604,0021,0604,0020,0603,0017,Bt Panjang Rd,Blk 174,1.38049595009817,103.76649141308673
190,SMRT,2,29,44259,19.5,0606,0023,0606,0022,0605,0019,Bt Panjang Rd,Blk 183,1.38029564329691,103.76297124601712
190,SMRT,2,30,44149,20.1,0608,0024,0608,0024,0607,0021,Choa Chu Kang Rd,Opp Phoenix Stn,1.37798495709362,103.75776732086608
190,SMRT,2,31,44271,20.4,0610,0025,0609,0026,0608,0022,Teck Whye Ave,Bet Blks 13/14,1.37867114732017,103.75614774814444
190,SMRT,2,32,44281,20.8,0611,0027,0610,0027,0609,0023,Teck Whye Ave,Blk 8,1.38104915821148,103.75422740795686
190,SMRT,2,33,44291,21.1,0613,0028,0612,0029,0611,0025,Teck Whye Ave,Opp Cck Polyclinic,1.38151999999791,103.75140111097832
190,SMRT,2,34,44391,21.5,0616,0031,0615,0032,0614,0028,Choa Chu Kang Dr,Aft Blk 202,1.38288970873929,103.74831030292964
190,SMRT,2,35,44009,22.3,0624,0040,0623,0040,0622,0036,Choa Chu Kang Loop,Choa Chu Kang Int,1.38586897797184,103.74578895932125
190A,SMRT,1,1,44009,0.0,0555,0746,-,-,-,-,Choa Chu Kang Loop,Choa Chu Kang Int,1.38586897797184,103.74578895932125
190A,SMRT,1,2,44539,0.6,0557,0748,-,-,-,-,Choa Chu Kang Ave 4,Lot 1/Choa Chu Kang Stn,1.38463078337388,103.74502387945827
190A,SMRT,1,3,44399,1.1,0559,0751,-,-,-,-,Choa Chu Kang Dr,Opp Blk 210,1.38306278590518,103.74851002579776
190A,SMRT,1,4,44299,1.4,0601,0753,-,-,-,-,Teck Whye Ave,Cck Polyclinic,1.38177250001353,103.75131333302434
190A,SMRT,1,5,44289,1.7,0603,0755,-,-,-,-,Teck Whye Ave,Blk 6,1.38140148022937,103.75380266661918
190A,SMRT,1,6,44279,2.1,0605,0758,-,-,-,-,Teck Whye Ave,Blk 157,1.37910867690077,103.75635459940506
190A,SMRT,1,7,44141,2.5,0608,0800,-,-,-,-,Choa Chu Kang Rd,Phoenix Stn,1.37835602806756,103.75773677895587
190A,SMRT,1,8,44251,3.1,0540,0804,-,-,-,-,Bt Panjang Rd,Bt Panjang Stn/Blk 604,1.38030076722264,103.76231669235112
190A,SMRT,1,9,44241,3.5,0541,0805,-,-,-,-,Bt Panjang Rd,Opp Lompang Rd,1.38117443945082,103.76586096715349
190A,SMRT,1,10,44231,4.0,0543,0808,-,-,-,-,Bt Panjang Rd,Zhenghua Pr Sch,1.37916686797468,103.769334854174
190A,SMRT,1,11,44261,4.7,0545,0811,-,-,-,-,Bt Panjang Rd,Blk 270,1.3760822219899,103.774277778025
190A,SMRT,1,14,40239,14.3,0558,0829,-,-,-,-,Whitley Rd,Aft Tanglin CC,1.322585278,103.8262153
190A,SMRT,1,15,40229,14.7,0559,0830,-,-,-,-,Stevens Rd,Aft Stevens Stn,1.31980673102836,103.82570665178494
190A,SMRT,1,16,40219,15.0,0600,0831,-,-,-,-,Stevens Rd,Bef Met YMCA,1.31703698010115,103.82605954338264
190A,SMRT,1,17,40209,15.4,0601,0833,-,-,-,-,Stevens Rd,NOVOTEL MERCURE @ STEVENS,1.31388805600649,103.82738777802837
190A,SMRT,1,18,40199,15.9,0603,0835,-,-,-,-,Stevens Rd,Aft Balmoral Rd,1.31258333303153,103.83191222199584
190A,SMRT,1,19,9219,16.6,0606,0838,-,-,-,-,Scotts Rd,Far East Plaza,1.30731999685228,103.833160882917
190A,SMRT,1,20,9047,17.0,0607,0839,-,-,-,-,Orchard Rd,Orchard Stn/Tang Plaza,1.30446065207443,103.83294467208566
190A,SMRT,1,21,9037,17.5,0608,0841,-,-,-,-,Orchard Rd,Opp Mandarin Orchard,1.3023400420296,103.83701253388185
190A,SMRT,1,22,8138,18.2,0610,0843,-,-,-,-,Orchard Rd,Concorde Hotel S'pore,1.3004785730821,103.84184700607597
190A,SMRT,1,23,8057,18.6,0612,0845,-,-,-,-,Orchard Rd,Dhoby Ghaut Stn,1.29930997279734,103.84529021429744
191,SBST,1,1,11379,0.0,0630,2010,0630,2010,0630,2010,Nth Buona Vista Rd,Buona Vista Ter,1.30917002463976,103.79236323128612
191,SBST,1,2,11381,0.3,0632,2002,0632,2002,0632,2001,Holland Dr,Blk 10A,1.30841137865065,103.79328294102336
191,SBST,1,3,11181,0.7,0636,2006,0635,2004,0634,2003,C'wealth Ave,Opp Blk 43,1.30722333300814,103.79227638896938
191,SBST,1,4,11369,1.0,0638,2009,0637,2006,0636,2005,Nth Buona Vista Rd,Buona Vista Stn Exit D,1.3063259638605,103.79084827741468
191,SBST,1,5,18149,1.6,0639,2010,0639,2008,0638,2007,Nth Buona Vista Rd,Essec Business Sch,1.30253001117245,103.78724143833315
191,SBST,1,6,18151,2.0,0640,2011,0640,2009,0639,2008,Portsdown Rd,Opp One-North Stn/Galaxis,1.30051083054497,103.78864286195989
191,SBST,1,7,18171,2.6,0641,2012,0641,2010,0640,2009,Portsdown Rd,Bef Weyhill Cl,1.29905478616662,103.79412910351344
191,SBST,1,8,18181,2.8,0642,2013,0642,2011,0641,2010,Portsdown Rd,Opp Tanglin Trust Sch,1.29714585347396,103.79369361976173
191,SBST,1,9,18191,3.2,0643,2014,0643,2012,0642,2011,Portsdown Rd,Bef Whitchurch Rd,1.29445611099682,103.795943888993
191,SBST,1,10,18211,3.6,0644,2015,0644,2013,0643,2012,Portsdown Rd,Infinite Studios,1.29161816867907,103.79522263706237
191,SBST,1,11,18201,4.2,0645,2016,0645,2014,0644,2013,Media Circle,Mediacorp Campus,1.29498098725808,103.7932287526945
191,SBST,1,12,18199,4.5,0645,2016,0646,2014,0644,2014,Portsdown Rd,Aft Whitchurch Rd,1.29544342826531,103.79407617440388
191,SBST,1,13,18189,4.8,0646,2017,0647,2015,0645,2015,Portsdown Rd,Tanglin Trust Sch,1.29839662957663,103.79390316193482
191,SBST,1,14,18179,5.0,0647,2018,0647,2016,0646,2015,Portsdown Rd,Opp Weyhill Cl,1.29988107543841,103.79304547568135
191,SBST,1,15,18159,5.5,0648,2019,0649,2017,0647,2017,Portsdown Rd,One-North Stn/Galaxis,1.3003468994065,103.78858368998314
191,SBST,1,16,18141,6.1,0650,2021,0651,2019,0649,2019,Nth Buona Vista Rd,Aft Anglo-Chinese JC,1.30418279677397,103.78788091438994
191,SBST,1,17,11361,6.5,0652,2023,0652,2020,0650,2020,Nth Buona Vista Rd,Buona Vista Stn Exit C,1.30649698638726,103.79058123542396
191,SBST,1,18,11189,6.8,0654,2025,0653,2021,0651,2021,C'wealth Ave,Blk 43,1.30740138898924,103.79254222202354
191,SBST,1,19,11389,7.3,0658,2029,0655,2023,0653,2023,Holland Dr,Blk 46,1.30906501014268,103.7929321687807
191,SBST,1,20,11379,7.5,0659,2030,0656,2024,0654,2024,Nth Buona Vista Rd,Buona Vista Ter,1.30917002463976,103.79236323128612
192,SBST,1,1,22009,0.0,0545,2330,0545,2330,0545,2330,Jurong West Ctrl 3,Boon Lay Int,1.33932334709184,103.70545701843297
192,SBST,1,2,22251,0.7,0548,2333,0548,2333,0548,2332,Jurong West St 62,Blk 665A,1.34073333303053,103.70265666700926
192,SBST,1,3,22241,1.1,0550,2334,0549,2334,0549,2334,Jurong West St 62,Opp Blk 622,1.34012270744787,103.69938392223636
192,SBST,1,4,22539,1.3,0551,2335,0550,2335,0550,2334,Jurong West St 61,Jurong West Pr Sch,1.33919523713654,103.69838678279568
192,SBST,1,5,22521,1.6,0552,2336,0551,2336,0551,2335,Jurong West St 63,Pioneer Stn Exit A,1.33741647896432,103.69776790191162
192,SBST,1,6,22469,1.8,0553,2337,0552,2337,0552,2336,Pioneer Rd Nth,Blk 653B,1.33649062479414,103.69631873743737
192,SBST,1,7,22479,2.4,0555,2338,0553,2338,0553,2337,Upp Jurong Rd,Aft Jurong West St 93,1.33474242487786,103.693102645977
192,SBST,1,8,23041,2.8,0556,2339,0554,2339,0554,2338,Upp Jurong Rd,Opp Jurong Camp,1.33334088691759,103.69055967203332
192,SBST,1,9,23051,3.0,0556,2340,0555,2340,0555,2339,Upp Jurong Rd,Bef Kian Teck Rd,1.33168972198862,103.68928138898715
192,SBST,1,10,23061,3.4,0558,2340,0556,2340,0555,2339,Upp Jurong Rd,Aft Kian Teck Rd,1.329527778021,103.68652222202904
192,SBST,1,11,23071,3.9,0559,2341,0557,2341,0556,2340,Upp Jurong Rd,Opp SAFTI Military Inst,1.32977056006705,103.68257796013836
192,SBST,1,12,23379,4.6,0601,2343,0559,2343,0558,2342,Benoi Rd,Opp Joo Koon Int,1.3265431228454,103.67939439835484
192,SBST,1,13,23519,4.8,0601,2343,0559,2343,0558,2342,Benoi Rd,Opp FairPrice Hub,1.32479352408668,103.6793660000188
192,SBST,1,14,24011,5.2,0603,2344,0600,2344,0559,2343,Jln Ahmad Ibrahim,M.C. Packaging Pte Ltd,1.32230923979842,103.6776263194759
192,SBST,1,15,24021,5.9,0605,2345,0602,2345,0601,2344,Jln Ahmad Ibrahim,Meritor Heavy Veh Systems,1.32185257239826,103.67087977752024
